Trading Date,Interval Number,Trading Interval,Operational Demand (MW),Extracted At
"2019-01-01",48,2019-01-02 07:30:00,1986.41,
"2019-01-02",1,2019-01-02 08:00:00,2024.828,
"2019-01-02",2,2019-01-02 08:30:00,2037.52,
"2019-01-02",3,2019-01-02 09:00:00,2042.698,
"2019-01-02",4,2019-01-02 09:30:00,2019.936,
"2019-01-02",5,2019-01-02 10:00:00,1984.234,
"2019-01-02",6,2019-01-02 10:30:00,1942.522,
"2019-01-02",7,2019-01-02 11:00:00,1895.932,
"2019-01-02",8,2019-01-02 11:30:00,1873.93,
"2019-01-02",9,2019-01-02 12:00:00,1861.304,
"2019-01-02",10,2019-01-02 12:30:00,1857.452,
"2019-01-02",11,2019-01-02 13:00:00,1888.972,
"2019-01-02",12,2019-01-02 13:30:00,1912.168,
"2019-01-02",13,2019-01-02 14:00:00,1930.566,
"2019-01-02",14,2019-01-02 14:30:00,1971.566,
"2019-01-02",15,2019-01-02 15:00:00,1979.38,
"2019-01-02",16,2019-01-02 15:30:00,1996.282,
"2019-01-02",17,2019-01-02 16:00:00,2068.606,
"2019-01-02",18,2019-01-02 16:30:00,2140.272,
"2019-01-02",19,2019-01-02 17:00:00,2181.108,
"2019-01-02",20,2019-01-02 17:30:00,2197.454,
"2019-01-02",21,2019-01-02 18:00:00,2189.394,
"2019-01-02",22,2019-01-02 18:30:00,2198.516,
"2019-01-02",23,2019-01-02 19:00:00,2190.836,
"2019-01-02",24,2019-01-02 19:30:00,2208.686,
"2019-01-02",25,2019-01-02 20:00:00,2209.394,
"2019-01-02",26,2019-01-02 20:30:00,2155.758,
"2019-01-02",27,2019-01-02 21:00:00,2120.944,
"2019-01-02",28,2019-01-02 21:30:00,2052.108,
"2019-01-02",29,2019-01-02 22:00:00,1975.828,
"2019-01-02",30,2019-01-02 22:30:00,1935.432,
"2019-01-02",31,2019-01-02 23:00:00,1878.762,
"2019-01-02",32,2019-01-02 23:30:00,1820.458,
"2019-01-02",33,2019-01-03 00:00:00,1783.786,
"2019-01-02",34,2019-01-03 00:30:00,1746.212,
"2019-01-02",35,2019-01-03 01:00:00,1719.398,
"2019-01-02",36,2019-01-03 01:30:00,1697.7,
"2019-01-02",37,2019-01-03 02:00:00,1696.532,
"2019-01-02",38,2019-01-03 02:30:00,1688.434,
"2019-01-02",39,2019-01-03 03:00:00,1675.632,
"2019-01-02",40,2019-01-03 03:30:00,1671.214,
"2019-01-02",41,2019-01-03 04:00:00,1674.884,
"2019-01-02",42,2019-01-03 04:30:00,1685.644,
"2019-01-02",43,2019-01-03 05:00:00,1716.064,
"2019-01-02",44,2019-01-03 05:30:00,1715.724,
"2019-01-02",45,2019-01-03 06:00:00,1773.652,
"2019-01-02",46,2019-01-03 06:30:00,1812.56,
"2019-01-02",47,2019-01-03 07:00:00,1852.76,
"2019-01-02",48,2019-01-03 07:30:00,1828.42,
"2019-01-03",1,2019-01-03 08:00:00,1812.628,
"2019-01-03",2,2019-01-03 08:30:00,1749.35,
"2019-01-03",3,2019-01-03 09:00:00,1719.094,
"2019-01-03",4,2019-01-03 09:30:00,1680.772,
"2019-01-03",5,2019-01-03 10:00:00,1615.194,
"2019-01-03",6,2019-01-03 10:30:00,1554.52,
"2019-01-03",7,2019-01-03 11:00:00,1557.6,
"2019-01-03",8,2019-01-03 11:30:00,1550.954,
"2019-01-03",9,2019-01-03 12:00:00,1512.416,
"2019-01-03",10,2019-01-03 12:30:00,1485.768,
"2019-01-03",11,2019-01-03 13:00:00,1485.18,
"2019-01-03",12,2019-01-03 13:30:00,1507.8,
"2019-01-03",13,2019-01-03 14:00:00,1561.22,
"2019-01-03",14,2019-01-03 14:30:00,1626.228,
"2019-01-03",15,2019-01-03 15:00:00,1694.372,
"2019-01-03",16,2019-01-03 15:30:00,1759.592,
"2019-01-03",17,2019-01-03 16:00:00,1850.66,
"2019-01-03",18,2019-01-03 16:30:00,1907.252,
"2019-01-03",19,2019-01-03 17:00:00,1967.014,
"2019-01-03",20,2019-01-03 17:30:00,2047.34,
"2019-01-03",21,2019-01-03 18:00:00,2111.124,
"2019-01-03",22,2019-01-03 18:30:00,2143.688,
"2019-01-03",23,2019-01-03 19:00:00,2155.476,
"2019-01-03",24,2019-01-03 19:30:00,2185.47,
"2019-01-03",25,2019-01-03 20:00:00,2168.038,
"2019-01-03",26,2019-01-03 20:30:00,2107.242,
"2019-01-03",27,2019-01-03 21:00:00,2050.354,
"2019-01-03",28,2019-01-03 21:30:00,1977.432,
"2019-01-03",29,2019-01-03 22:00:00,1916.808,
"2019-01-03",30,2019-01-03 22:30:00,1846.194,
"2019-01-03",31,2019-01-03 23:00:00,1784.784,
"2019-01-03",32,2019-01-03 23:30:00,1734.916,
"2019-01-03",33,2019-01-04 00:00:00,1694.108,
"2019-01-03",34,2019-01-04 00:30:00,1658.156,
"2019-01-03",35,2019-01-04 01:00:00,1636.612,
"2019-01-03",36,2019-01-04 01:30:00,1631.542,
"2019-01-03",37,2019-01-04 02:00:00,1631.236,
"2019-01-03",38,2019-01-04 02:30:00,1628.966,
"2019-01-03",39,2019-01-04 03:00:00,1617.878,
"2019-01-03",40,2019-01-04 03:30:00,1624.356,
"2019-01-03",41,2019-01-04 04:00:00,1625.314,
"2019-01-03",42,2019-01-04 04:30:00,1636.75,
"2019-01-03",43,2019-01-04 05:00:00,1665.332,
"2019-01-03",44,2019-01-04 05:30:00,1685.632,
"2019-01-03",45,2019-01-04 06:00:00,1735.73,
"2019-01-03",46,2019-01-04 06:30:00,1737.394,
"2019-01-03",47,2019-01-04 07:00:00,1752.428,
"2019-01-03",48,2019-01-04 07:30:00,1730.254,
"2019-01-04",1,2019-01-04 08:00:00,1718.87,
"2019-01-04",2,2019-01-04 08:30:00,1672.774,
"2019-01-04",3,2019-01-04 09:00:00,1629.324,
"2019-01-04",4,2019-01-04 09:30:00,1585.412,
"2019-01-04",5,2019-01-04 10:00:00,1531.132,
"2019-01-04",6,2019-01-04 10:30:00,1498.898,
"2019-01-04",7,2019-01-04 11:00:00,1484.416,
"2019-01-04",8,2019-01-04 11:30:00,1450.804,
"2019-01-04",9,2019-01-04 12:00:00,1440.93,
"2019-01-04",10,2019-01-04 12:30:00,1438.044,
"2019-01-04",11,2019-01-04 13:00:00,1462.464,
"2019-01-04",12,2019-01-04 13:30:00,1485.156,
"2019-01-04",13,2019-01-04 14:00:00,1516.086,
"2019-01-04",14,2019-01-04 14:30:00,1544.348,
"2019-01-04",15,2019-01-04 15:00:00,1601.404,
"2019-01-04",16,2019-01-04 15:30:00,1668.08,
"2019-01-04",17,2019-01-04 16:00:00,1735.412,
"2019-01-04",18,2019-01-04 16:30:00,1828.844,
"2019-01-04",19,2019-01-04 17:00:00,1919.24,
"2019-01-04",20,2019-01-04 17:30:00,1998.428,
"2019-01-04",21,2019-01-04 18:00:00,2058.208,
"2019-01-04",22,2019-01-04 18:30:00,2088.304,
"2019-01-04",23,2019-01-04 19:00:00,2085.47,
"2019-01-04",24,2019-01-04 19:30:00,2110.316,
"2019-01-04",25,2019-01-04 20:00:00,2113.624,
"2019-01-04",26,2019-01-04 20:30:00,2062.246,
"2019-01-04",27,2019-01-04 21:00:00,2030.48,
"2019-01-04",28,2019-01-04 21:30:00,1966.216,
"2019-01-04",29,2019-01-04 22:00:00,1916.654,
"2019-01-04",30,2019-01-04 22:30:00,1866.322,
"2019-01-04",31,2019-01-04 23:00:00,1798.368,
"2019-01-04",32,2019-01-04 23:30:00,1742.33,
"2019-01-04",33,2019-01-05 00:00:00,1703.222,
"2019-01-04",34,2019-01-05 00:30:00,1671.314,
"2019-01-04",35,2019-01-05 01:00:00,1634.81,
"2019-01-04",36,2019-01-05 01:30:00,1604.86,
"2019-01-04",37,2019-01-05 02:00:00,1613.704,
"2019-01-04",38,2019-01-05 02:30:00,1606.546,
"2019-01-04",39,2019-01-05 03:00:00,1599.478,
"2019-01-04",40,2019-01-05 03:30:00,1597.97,
"2019-01-04",41,2019-01-05 04:00:00,1611.806,
"2019-01-04",42,2019-01-05 04:30:00,1617.886,
"2019-01-04",43,2019-01-05 05:00:00,1607.824,
"2019-01-04",44,2019-01-05 05:30:00,1589.288,
"2019-01-04",45,2019-01-05 06:00:00,1608.732,
"2019-01-04",46,2019-01-05 06:30:00,1603.514,
"2019-01-04",47,2019-01-05 07:00:00,1590.886,
"2019-01-04",48,2019-01-05 07:30:00,1549.124,
"2019-01-05",1,2019-01-05 08:00:00,1546.42,
"2019-01-05",2,2019-01-05 08:30:00,1522.76,
"2019-01-05",3,2019-01-05 09:00:00,1498.258,
"2019-01-05",4,2019-01-05 09:30:00,1471.216,
"2019-01-05",5,2019-01-05 10:00:00,1458.782,
"2019-01-05",6,2019-01-05 10:30:00,1451.89,
"2019-01-05",7,2019-01-05 11:00:00,1455.956,
"2019-01-05",8,2019-01-05 11:30:00,1471.2,
"2019-01-05",9,2019-01-05 12:00:00,1491.876,
"2019-01-05",10,2019-01-05 12:30:00,1511.424,
"2019-01-05",11,2019-01-05 13:00:00,1532.254,
"2019-01-05",12,2019-01-05 13:30:00,1575.952,
"2019-01-05",13,2019-01-05 14:00:00,1625.976,
"2019-01-05",14,2019-01-05 14:30:00,1696.624,
"2019-01-05",15,2019-01-05 15:00:00,1788.858,
"2019-01-05",16,2019-01-05 15:30:00,1856.138,
"2019-01-05",17,2019-01-05 16:00:00,1944.406,
"2019-01-05",18,2019-01-05 16:30:00,2038.462,
"2019-01-05",19,2019-01-05 17:00:00,2104.208,
"2019-01-05",20,2019-01-05 17:30:00,2162.308,
"2019-01-05",21,2019-01-05 18:00:00,2193.416,
"2019-01-05",22,2019-01-05 18:30:00,2209.486,
"2019-01-05",23,2019-01-05 19:00:00,2203.184,
"2019-01-05",24,2019-01-05 19:30:00,2223.718,
"2019-01-05",25,2019-01-05 20:00:00,2204.744,
"2019-01-05",26,2019-01-05 20:30:00,2154.434,
"2019-01-05",27,2019-01-05 21:00:00,2121.506,
"2019-01-05",28,2019-01-05 21:30:00,2071.554,
"2019-01-05",29,2019-01-05 22:00:00,2028.072,
"2019-01-05",30,2019-01-05 22:30:00,1972.402,
"2019-01-05",31,2019-01-05 23:00:00,1907.186,
"2019-01-05",32,2019-01-05 23:30:00,1847.558,
"2019-01-05",33,2019-01-06 00:00:00,1800.654,
"2019-01-05",34,2019-01-06 00:30:00,1752.224,
"2019-01-05",35,2019-01-06 01:00:00,1731.65,
"2019-01-05",36,2019-01-06 01:30:00,1712.848,
"2019-01-05",37,2019-01-06 02:00:00,1696.066,
"2019-01-05",38,2019-01-06 02:30:00,1687.502,
"2019-01-05",39,2019-01-06 03:00:00,1678.542,
"2019-01-05",40,2019-01-06 03:30:00,1676.64,
"2019-01-05",41,2019-01-06 04:00:00,1683.334,
"2019-01-05",42,2019-01-06 04:30:00,1691.15,
"2019-01-05",43,2019-01-06 05:00:00,1675.776,
"2019-01-05",44,2019-01-06 05:30:00,1650.858,
"2019-01-05",45,2019-01-06 06:00:00,1657.128,
"2019-01-05",46,2019-01-06 06:30:00,1652.68,
"2019-01-05",47,2019-01-06 07:00:00,1610.162,
"2019-01-05",48,2019-01-06 07:30:00,1564.47,
"2019-01-06",1,2019-01-06 08:00:00,1559.898,
"2019-01-06",2,2019-01-06 08:30:00,1557.704,
"2019-01-06",3,2019-01-06 09:00:00,1556.362,
"2019-01-06",4,2019-01-06 09:30:00,1569.6,
"2019-01-06",5,2019-01-06 10:00:00,1607.008,
"2019-01-06",6,2019-01-06 10:30:00,1653.93,
"2019-01-06",7,2019-01-06 11:00:00,1730.778,
"2019-01-06",8,2019-01-06 11:30:00,1803.598,
"2019-01-06",9,2019-01-06 12:00:00,1868.564,
"2019-01-06",10,2019-01-06 12:30:00,1930.292,
"2019-01-06",11,2019-01-06 13:00:00,2007.076,
"2019-01-06",12,2019-01-06 13:30:00,2067.938,
"2019-01-06",13,2019-01-06 14:00:00,2146.83,
"2019-01-06",14,2019-01-06 14:30:00,2219.168,
"2019-01-06",15,2019-01-06 15:00:00,2265.422,
"2019-01-06",16,2019-01-06 15:30:00,2356.154,
"2019-01-06",17,2019-01-06 16:00:00,2440.364,
"2019-01-06",18,2019-01-06 16:30:00,2534.254,
"2019-01-06",19,2019-01-06 17:00:00,2613.418,
"2019-01-06",20,2019-01-06 17:30:00,2664.77,
"2019-01-06",21,2019-01-06 18:00:00,2687.702,
"2019-01-06",22,2019-01-06 18:30:00,2669.052,
"2019-01-06",23,2019-01-06 19:00:00,2596.446,
"2019-01-06",24,2019-01-06 19:30:00,2546.098,
"2019-01-06",25,2019-01-06 20:00:00,2523.454,
"2019-01-06",26,2019-01-06 20:30:00,2441.596,
"2019-01-06",27,2019-01-06 21:00:00,2349.976,
"2019-01-06",28,2019-01-06 21:30:00,2273.964,
"2019-01-06",29,2019-01-06 22:00:00,2221.97,
"2019-01-06",30,2019-01-06 22:30:00,2142.12,
"2019-01-06",31,2019-01-06 23:00:00,2067.112,
"2019-01-06",32,2019-01-06 23:30:00,1994.442,
"2019-01-06",33,2019-01-07 00:00:00,1924.344,
"2019-01-06",34,2019-01-07 00:30:00,1875.8,
"2019-01-06",35,2019-01-07 01:00:00,1840.488,
"2019-01-06",36,2019-01-07 01:30:00,1814.01,
"2019-01-06",37,2019-01-07 02:00:00,1795.94,
"2019-01-06",38,2019-01-07 02:30:00,1765.62,
"2019-01-06",39,2019-01-07 03:00:00,1758.042,
"2019-01-06",40,2019-01-07 03:30:00,1747.626,
"2019-01-06",41,2019-01-07 04:00:00,1759.378,
"2019-01-06",42,2019-01-07 04:30:00,1771.61,
"2019-01-06",43,2019-01-07 05:00:00,1800.392,
"2019-01-06",44,2019-01-07 05:30:00,1828.84,
"2019-01-06",45,2019-01-07 06:00:00,1917.94,
"2019-01-06",46,2019-01-07 06:30:00,1980.09,
"2019-01-06",47,2019-01-07 07:00:00,2050.048,
"2019-01-06",48,2019-01-07 07:30:00,2059.268,
"2019-01-07",1,2019-01-07 08:00:00,2081.004,
"2019-01-07",2,2019-01-07 08:30:00,2082.762,
"2019-01-07",3,2019-01-07 09:00:00,2094.008,
"2019-01-07",4,2019-01-07 09:30:00,2094.672,
"2019-01-07",5,2019-01-07 10:00:00,2097.22,
"2019-01-07",6,2019-01-07 10:30:00,2117.822,
"2019-01-07",7,2019-01-07 11:00:00,2156.768,
"2019-01-07",8,2019-01-07 11:30:00,2195.052,
"2019-01-07",9,2019-01-07 12:00:00,2248.99,
"2019-01-07",10,2019-01-07 12:30:00,2297.048,
"2019-01-07",11,2019-01-07 13:00:00,2332.644,
"2019-01-07",12,2019-01-07 13:30:00,2367.338,
"2019-01-07",13,2019-01-07 14:00:00,2412.264,
"2019-01-07",14,2019-01-07 14:30:00,2479.576,
"2019-01-07",15,2019-01-07 15:00:00,2564.034,
"2019-01-07",16,2019-01-07 15:30:00,2644.142,
"2019-01-07",17,2019-01-07 16:00:00,2723.576,
"2019-01-07",18,2019-01-07 16:30:00,2784.556,
"2019-01-07",19,2019-01-07 17:00:00,2863.862,
"2019-01-07",20,2019-01-07 17:30:00,2906.822,
"2019-01-07",21,2019-01-07 18:00:00,2888.954,
"2019-01-07",22,2019-01-07 18:30:00,2870.932,
"2019-01-07",23,2019-01-07 19:00:00,2789.8,
"2019-01-07",24,2019-01-07 19:30:00,2743.116,
"2019-01-07",25,2019-01-07 20:00:00,2698.192,
"2019-01-07",26,2019-01-07 20:30:00,2616.064,
"2019-01-07",27,2019-01-07 21:00:00,2546.828,
"2019-01-07",28,2019-01-07 21:30:00,2436.516,
"2019-01-07",29,2019-01-07 22:00:00,2324.728,
"2019-01-07",30,2019-01-07 22:30:00,2205.732,
"2019-01-07",31,2019-01-07 23:00:00,2131.06,
"2019-01-07",32,2019-01-07 23:30:00,2054.572,
"2019-01-07",33,2019-01-08 00:00:00,1995.258,
"2019-01-07",34,2019-01-08 00:30:00,1942.93,
"2019-01-07",35,2019-01-08 01:00:00,1900.26,
"2019-01-07",36,2019-01-08 01:30:00,1860.292,
"2019-01-07",37,2019-01-08 02:00:00,1830.292,
"2019-01-07",38,2019-01-08 02:30:00,1815.57,
"2019-01-07",39,2019-01-08 03:00:00,1781.494,
"2019-01-07",40,2019-01-08 03:30:00,1748.308,
"2019-01-07",41,2019-01-08 04:00:00,1744.172,
"2019-01-07",42,2019-01-08 04:30:00,1752.464,
"2019-01-07",43,2019-01-08 05:00:00,1777.084,
"2019-01-07",44,2019-01-08 05:30:00,1760.33,
"2019-01-07",45,2019-01-08 06:00:00,1847.022,
"2019-01-07",46,2019-01-08 06:30:00,1885.056,
"2019-01-07",47,2019-01-08 07:00:00,1936.758,
"2019-01-07",48,2019-01-08 07:30:00,1937.024,
"2019-01-08",1,2019-01-08 08:00:00,1923.04,
"2019-01-08",2,2019-01-08 08:30:00,1898.234,
"2019-01-08",3,2019-01-08 09:00:00,1879.852,
"2019-01-08",4,2019-01-08 09:30:00,1840.966,
"2019-01-08",5,2019-01-08 10:00:00,1852.05,
"2019-01-08",6,2019-01-08 10:30:00,1868.964,
"2019-01-08",7,2019-01-08 11:00:00,1982.574,
"2019-01-08",8,2019-01-08 11:30:00,2001.218,
"2019-01-08",9,2019-01-08 12:00:00,2034.43,
"2019-01-08",10,2019-01-08 12:30:00,2085.104,
"2019-01-08",11,2019-01-08 13:00:00,2198.516,
"2019-01-08",12,2019-01-08 13:30:00,2324.87,
"2019-01-08",13,2019-01-08 14:00:00,2419.428,
"2019-01-08",14,2019-01-08 14:30:00,2464.334,
"2019-01-08",15,2019-01-08 15:00:00,2495.196,
"2019-01-08",16,2019-01-08 15:30:00,2623.594,
"2019-01-08",17,2019-01-08 16:00:00,2644.506,
"2019-01-08",18,2019-01-08 16:30:00,2660.224,
"2019-01-08",19,2019-01-08 17:00:00,2605.922,
"2019-01-08",20,2019-01-08 17:30:00,2563.476,
"2019-01-08",21,2019-01-08 18:00:00,2532.314,
"2019-01-08",22,2019-01-08 18:30:00,2510.18,
"2019-01-08",23,2019-01-08 19:00:00,2455.092,
"2019-01-08",24,2019-01-08 19:30:00,2455.194,
"2019-01-08",25,2019-01-08 20:00:00,2443.232,
"2019-01-08",26,2019-01-08 20:30:00,2401.69,
"2019-01-08",27,2019-01-08 21:00:00,2326.822,
"2019-01-08",28,2019-01-08 21:30:00,2266.208,
"2019-01-08",29,2019-01-08 22:00:00,2198.678,
"2019-01-08",30,2019-01-08 22:30:00,2096.248,
"2019-01-08",31,2019-01-08 23:00:00,2021.35,
"2019-01-08",32,2019-01-08 23:30:00,1965.216,
"2019-01-08",33,2019-01-09 00:00:00,1909.924,
"2019-01-08",34,2019-01-09 00:30:00,1864.052,
"2019-01-08",35,2019-01-09 01:00:00,1836.176,
"2019-01-08",36,2019-01-09 01:30:00,1807.606,
"2019-01-08",37,2019-01-09 02:00:00,1793.192,
"2019-01-08",38,2019-01-09 02:30:00,1783.082,
"2019-01-08",39,2019-01-09 03:00:00,1769.42,
"2019-01-08",40,2019-01-09 03:30:00,1746.004,
"2019-01-08",41,2019-01-09 04:00:00,1752.812,
"2019-01-08",42,2019-01-09 04:30:00,1772.044,
"2019-01-08",43,2019-01-09 05:00:00,1790.646,
"2019-01-08",44,2019-01-09 05:30:00,1806.794,
"2019-01-08",45,2019-01-09 06:00:00,1894.892,
"2019-01-08",46,2019-01-09 06:30:00,1932.182,
"2019-01-08",47,2019-01-09 07:00:00,1970.686,
"2019-01-08",48,2019-01-09 07:30:00,1952.562,
"2019-01-09",1,2019-01-09 08:00:00,1956.292,
"2019-01-09",2,2019-01-09 08:30:00,1941.832,
"2019-01-09",3,2019-01-09 09:00:00,1936.474,
"2019-01-09",4,2019-01-09 09:30:00,1919.84,
"2019-01-09",5,2019-01-09 10:00:00,1933.082,
"2019-01-09",6,2019-01-09 10:30:00,1943.442,
"2019-01-09",7,2019-01-09 11:00:00,1984.83,
"2019-01-09",8,2019-01-09 11:30:00,2023.164,
"2019-01-09",9,2019-01-09 12:00:00,2049.738,
"2019-01-09",10,2019-01-09 12:30:00,2081.216,
"2019-01-09",11,2019-01-09 13:00:00,2133.268,
"2019-01-09",12,2019-01-09 13:30:00,2187.276,
"2019-01-09",13,2019-01-09 14:00:00,2245.03,
"2019-01-09",14,2019-01-09 14:30:00,2303.292,
"2019-01-09",15,2019-01-09 15:00:00,2378.892,
"2019-01-09",16,2019-01-09 15:30:00,2446.372,
"2019-01-09",17,2019-01-09 16:00:00,2508.302,
"2019-01-09",18,2019-01-09 16:30:00,2575.596,
"2019-01-09",19,2019-01-09 17:00:00,2614.394,
"2019-01-09",20,2019-01-09 17:30:00,2659.37,
"2019-01-09",21,2019-01-09 18:00:00,2662.34,
"2019-01-09",22,2019-01-09 18:30:00,2648.608,
"2019-01-09",23,2019-01-09 19:00:00,2598.048,
"2019-01-09",24,2019-01-09 19:30:00,2573.162,
"2019-01-09",25,2019-01-09 20:00:00,2540.224,
"2019-01-09",26,2019-01-09 20:30:00,2445.51,
"2019-01-09",27,2019-01-09 21:00:00,2366.256,
"2019-01-09",28,2019-01-09 21:30:00,2273.192,
"2019-01-09",29,2019-01-09 22:00:00,2183.16,
"2019-01-09",30,2019-01-09 22:30:00,2088.68,
"2019-01-09",31,2019-01-09 23:00:00,2001.738,
"2019-01-09",32,2019-01-09 23:30:00,1944.734,
"2019-01-09",33,2019-01-10 00:00:00,1900.136,
"2019-01-09",34,2019-01-10 00:30:00,1860.048,
"2019-01-09",35,2019-01-10 01:00:00,1831.5,
"2019-01-09",36,2019-01-10 01:30:00,1806.656,
"2019-01-09",37,2019-01-10 02:00:00,1792.926,
"2019-01-09",38,2019-01-10 02:30:00,1776.516,
"2019-01-09",39,2019-01-10 03:00:00,1779.594,
"2019-01-09",40,2019-01-10 03:30:00,1779.128,
"2019-01-09",41,2019-01-10 04:00:00,1771.93,
"2019-01-09",42,2019-01-10 04:30:00,1793.216,
"2019-01-09",43,2019-01-10 05:00:00,1829.272,
"2019-01-09",44,2019-01-10 05:30:00,1849.318,
"2019-01-09",45,2019-01-10 06:00:00,1928.304,
"2019-01-09",46,2019-01-10 06:30:00,1969.006,
"2019-01-09",47,2019-01-10 07:00:00,2008.57,
"2019-01-09",48,2019-01-10 07:30:00,2010.854,
"2019-01-10",1,2019-01-10 08:00:00,2037.554,
"2019-01-10",2,2019-01-10 08:30:00,2024.598,
"2019-01-10",3,2019-01-10 09:00:00,2018.23,
"2019-01-10",4,2019-01-10 09:30:00,1979.904,
"2019-01-10",5,2019-01-10 10:00:00,1930.25,
"2019-01-10",6,2019-01-10 10:30:00,1888.804,
"2019-01-10",7,2019-01-10 11:00:00,1848.56,
"2019-01-10",8,2019-01-10 11:30:00,1834.644,
"2019-01-10",9,2019-01-10 12:00:00,1821.86,
"2019-01-10",10,2019-01-10 12:30:00,1818.616,
"2019-01-10",11,2019-01-10 13:00:00,1834.842,
"2019-01-10",12,2019-01-10 13:30:00,1862.576,
"2019-01-10",13,2019-01-10 14:00:00,1898.068,
"2019-01-10",14,2019-01-10 14:30:00,1938.52,
"2019-01-10",15,2019-01-10 15:00:00,1983.382,
"2019-01-10",16,2019-01-10 15:30:00,2030.234,
"2019-01-10",17,2019-01-10 16:00:00,2080.146,
"2019-01-10",18,2019-01-10 16:30:00,2139.85,
"2019-01-10",19,2019-01-10 17:00:00,2182.688,
"2019-01-10",20,2019-01-10 17:30:00,2249.134,
"2019-01-10",21,2019-01-10 18:00:00,2278.942,
"2019-01-10",22,2019-01-10 18:30:00,2304.578,
"2019-01-10",23,2019-01-10 19:00:00,2299.584,
"2019-01-10",24,2019-01-10 19:30:00,2312.7,
"2019-01-10",25,2019-01-10 20:00:00,2299.436,
"2019-01-10",26,2019-01-10 20:30:00,2240.346,
"2019-01-10",27,2019-01-10 21:00:00,2182.858,
"2019-01-10",28,2019-01-10 21:30:00,2117.774,
"2019-01-10",29,2019-01-10 22:00:00,2045.796,
"2019-01-10",30,2019-01-10 22:30:00,1994.45,
"2019-01-10",31,2019-01-10 23:00:00,1930.76,
"2019-01-10",32,2019-01-10 23:30:00,1879.086,
"2019-01-10",33,2019-01-11 00:00:00,1837.588,
"2019-01-10",34,2019-01-11 00:30:00,1801.164,
"2019-01-10",35,2019-01-11 01:00:00,1775.662,
"2019-01-10",36,2019-01-11 01:30:00,1757.334,
"2019-01-10",37,2019-01-11 02:00:00,1734.344,
"2019-01-10",38,2019-01-11 02:30:00,1726.81,
"2019-01-10",39,2019-01-11 03:00:00,1737.034,
"2019-01-10",40,2019-01-11 03:30:00,1732.566,
"2019-01-10",41,2019-01-11 04:00:00,1738.064,
"2019-01-10",42,2019-01-11 04:30:00,1749.14,
"2019-01-10",43,2019-01-11 05:00:00,1786.72,
"2019-01-10",44,2019-01-11 05:30:00,1795.552,
"2019-01-10",45,2019-01-11 06:00:00,1856.726,
"2019-01-10",46,2019-01-11 06:30:00,1889.058,
"2019-01-10",47,2019-01-11 07:00:00,1923.792,
